class_id,student_id,score
1133,22658,3.6
1133,22659,7.2
1133,22660,3.1
1134,22661,7.2
1134,22662,0.6
1134,22663,1.7
1134,22664,2.0
1134,22665,1.5
1134,22666,2.1
1134,22667,0.5
1134,22668,7.4
1134,22669,7.7
1134,22670,6.6
1134,22671,7.7
1134,22672,7.1
1134,22673,6.2
1134,22674,9.5
1134,22675,8.4
1134,22676,2.3
1134,22677,0.6
1134,22678,2.2
1134,22679,7.8
1134,22680,0.4
1135,22681,3.0
1135,22682,9.2
1135,22683,1.7
1135,22684,9.9
1135,22685,4.1
1135,22686,2.5
1135,22687,0.7
1135,22688,7.5
1135,22689,6.1
1135,22690,4.1
1135,22691,0.2
1135,22692,9.9
1135,22693,3.6
1135,22694,1.4
1135,22695,1.4
1135,22696,5.7
1135,22697,2.5
1135,22698,2.0
1135,22699,2.8
1135,22700,5.3
1136,22701,10.0
1136,22702,1.1
1136,22703,9.6
1136,22704,7.6
1136,22705,5.5
1136,22706,0.4
1136,22707,4.7
1136,22708,8.5
1136,22709,5.0
1136,22710,0.9
1136,22711,3.0
1136,22712,9.9
1136,22713,5.4
1136,22714,6.8
1136,22715,7.0
1136,22716,6.0
1136,22717,2.5
1136,22718,1.7
1136,22719,2.0
1136,22720,8.2
1137,22721,2.2
1137,22722,2.2
1137,22723,0.5
1137,22724,1.9
1137,22725,8.0
1137,22726,5.8
1137,22727,4.7
1137,22728,3.9
1137,22729,4.4
1137,22730,5.1
1137,22731,5.5
1137,22732,7.2
1137,22733,8.2
1137,22734,0.1
1137,22735,4.8
1137,22736,9.7
1137,22737,4.7
1137,22738,3.5
1137,22739,0.3
1137,22740,9.7
1138,22741,3.3
1138,22742,4.9
1138,22743,3.2
1138,22744,8.3
1138,22745,7.6
1138,22746,8.4
1138,22747,5.7
1138,22748,5.3
1138,22749,0.6
1138,22750,1.1
1138,22751,5.2
1138,22752,7.2
1138,22753,6.4
1138,22754,5.0
1138,22755,5.0
1138,22756,6.0
1138,22757,9.2
1138,22758,1.6
1138,22759,8.7
1138,22760,0.0
1139,22761,4.6
1139,22762,1.6
1139,22763,8.3
1139,22764,3.1
1139,22765,1.5
1139,22766,8.9
1139,22767,5.0
1139,22768,5.9
1139,22769,7.8
1139,22770,0.6
1139,22771,1.1
1139,22772,6.6
1139,22773,4.9
1139,22774,9.5
1139,22775,6.4
1139,22776,0.5
1139,22777,8.5
1139,22778,8.9
1139,22779,9.9
1139,22780,7.3
1140,22781,0.9
1140,22782,5.0
1140,22783,4.4
1140,22784,2.3
1140,22785,5.5
1140,22786,0.6
1140,22787,1.6
1140,22788,10.0
1140,22789,0.0
1140,22790,9.2
1140,22791,0.0
1140,22792,3.9
1140,22793,6.2
1140,22794,3.8
1140,22795,9.8
1140,22796,8.5
1140,22797,7.7
1140,22798,4.6
1140,22799,7.2
1140,22800,1.4
1141,22801,6.4
1141,22802,0.5
1141,22803,3.1
1141,22804,9.2
1141,22805,7.8
1141,22806,5.0
1141,22807,3.2
1141,22808,1.7
1141,22809,0.1
1141,22810,8.9
1141,22811,3.6
1141,22812,3.8
1141,22813,0.4
1141,22814,9.8
1141,22815,7.9
1141,22816,7.2
1141,22817,0.6
1141,22818,8.7
1141,22819,3.9
1141,22820,3.6
1142,22821,6.8
1142,22822,6.6
1142,22823,9.2
1142,22824,5.3
1142,22825,5.5
1142,22826,3.6
1142,22827,6.9
1142,22828,4.6
1142,22829,7.7
1142,22830,7.0
1142,22831,2.6
1142,22832,8.7
1142,22833,5.0
1142,22834,6.4
1142,22835,7.8
1142,22836,6.6
1142,22837,7.4
1142,22838,1.1
1142,22839,0.2
1142,22840,6.8
1143,22841,2.6
1143,22842,6.2
1143,22843,6.7
1143,22844,2.6
1143,22845,6.1
1143,22846,4.9
1143,22847,6.2
1143,22848,2.2
1143,22849,6.7
1143,22850,6.1
1143,22851,6.2
1143,22852,2.8
1143,22853,8.8
1143,22854,2.5
1143,22855,2.1
1143,22856,6.7
1143,22857,6.8
1143,22858,0.4
1143,22859,3.0
1143,22860,9.5
1144,22861,1.3
1144,22862,2.1
1144,22863,2.4
1144,22864,0.2
1144,22865,4.7
1144,22866,6.7
1144,22867,1.2
1144,22868,8.6
1144,22869,7.9
1144,22870,3.5
1144,22871,8.4
1144,22872,9.5
1144,22873,0.7
1144,22874,2.3
1144,22875,3.6
1144,22876,9.1
1144,22877,3.5
1144,22878,2.5
1144,22879,3.5
1144,22880,8.9
1145,22881,1.7
1145,22882,2.4
1145,22883,6.6
1145,22884,6.1
1145,22885,8.0
1145,22886,8.7
1145,22887,9.8
1145,22888,1.8
1145,22889,6.4
1145,22890,0.3
1145,22891,0.5
1145,22892,7.6
1145,22893,5.1
1145,22894,8.1
1145,22895,2.3
1145,22896,2.1
1145,22897,6.6
1145,22898,7.3
1145,22899,0.2
1145,22900,1.0
1146,22901,5.2
1146,22902,4.3
1146,22903,4.0
1146,22904,0.9
1146,22905,5.4
1146,22906,2.0
1146,22907,2.5
1146,22908,3.5
1146,22909,9.6
1146,22910,5.9
1146,22911,2.1
1146,22912,2.5
1146,22913,0.1
1146,22914,7.7
1146,22915,2.2
1146,22916,4.5
1146,22917,4.8
1146,22918,2.5
1146,22919,8.9
1146,22920,4.0
1147,22921,3.1
1147,22922,5.8
1147,22923,2.2
1147,22924,4.1
1147,22925,0.8
1147,22926,6.5
1147,22927,4.6
1147,22928,6.6
1147,22929,3.6
1147,22930,4.1
1147,22931,5.2
1147,22932,1.5
1147,22933,8.5
1147,22934,9.0
1147,22935,7.0
1147,22936,0.3
1147,22937,9.6
1147,22938,6.1
1147,22939,1.4
1147,22940,0.7
1148,22941,2.4
1148,22942,1.8
1148,22943,6.8
1148,22944,5.7
1148,22945,7.0
1148,22946,0.3
1148,22947,3.8
1148,22948,5.9
1148,22949,1.7
1148,22950,1.3
1148,22951,2.8
1148,22952,4.2
1148,22953,6.2
1148,22954,0.2
1148,22955,6.2
1148,22956,9.5
1148,22957,9.0
1148,22958,8.6
1148,22959,1.6
1148,22960,2.3
1149,22961,6.7
1149,22962,1.2
1149,22963,5.5
1149,22964,3.7
1149,22965,3.4
1149,22966,3.4
1149,22967,5.8
1149,22968,4.4
1149,22969,1.4
1149,22970,8.3
1149,22971,5.6
1149,22972,1.7
1149,22973,8.8
1149,22974,8.7
1149,22975,5.3
1149,22976,9.8
1149,22977,1.7
1149,22978,7.1
1149,22979,3.1
1149,22980,8.7
1150,22981,2.6
1150,22982,3.4
1150,22983,7.5
1150,22984,2.7
1150,22985,1.7
1150,22986,1.9
1150,22987,1.6
1150,22988,0.2
1150,22989,8.6
1150,22990,1.3
1150,22991,2.7
1150,22992,2.2
1150,22993,5.5
1150,22994,1.2
1150,22995,7.2
1150,22996,7.5
1150,22997,3.8
1150,22998,8.8
1150,22999,4.1
1150,23000,7.0
1151,23001,9.0
1151,23002,5.5
1151,23003,8.8
1151,23004,8.0
1151,23005,8.7
1151,23006,6.5
1151,23007,2.7
1151,23008,8.8
1151,23009,6.4
1151,23010,9.7
1151,23011,9.7
1151,23012,2.0
1151,23013,8.3
1151,23014,9.3
1151,23015,0.1
1151,23016,3.8
1151,23017,8.5
1151,23018,0.2
1151,23019,6.3
1151,23020,8.5
1152,23021,4.4
1152,23022,2.1
1152,23023,1.0
1152,23024,4.1
1152,23025,3.2
1152,23026,9.2
1152,23027,0.7
1152,23028,1.8
1152,23029,5.8
1152,23030,8.5
1152,23031,3.8
1152,23032,1.7
1152,23033,0.7
1152,23034,2.0
1152,23035,2.5
1152,23036,9.5
1152,23037,9.0
1152,23038,1.9
1152,23039,8.2
1152,23040,0.4
1153,23041,1.8
1153,23042,5.7
1153,23043,2.7
1153,23044,6.5
1153,23045,4.8
1153,23046,4.2
1153,23047,6.3
1153,23048,4.6
1153,23049,6.2
1153,23050,5.3
1153,23051,6.5
1153,23052,4.7
1153,23053,6.3
1153,23054,4.3
1153,23055,2.5
1153,23056,7.6
1153,23057,7.3
1153,23058,9.0
1153,23059,8.3
1153,23060,7.9
1154,23061,7.1
1154,23062,3.1
1154,23063,5.7
1154,23064,1.6
1154,23065,7.0
1154,23066,4.1
1154,23067,6.6
1154,23068,7.7
1154,23069,7.6
1154,23070,1.6
1154,23071,8.7
1154,23072,3.1
1154,23073,8.0
1154,23074,9.5
1154,23075,1.7
1154,23076,8.2
1154,23077,1.9
1154,23078,1.2
1154,23079,4.3
1154,23080,8.2
1155,23081,5.1
1155,23082,9.0
1155,23083,2.4
1155,23084,8.0
1155,23085,1.5
1155,23086,7.9
1155,23087,0.2
1155,23088,7.2
1155,23089,8.6
1155,23090,5.2
1155,23091,4.3
1155,23092,4.5
1155,23093,5.3
1155,23094,8.4
1155,23095,9.5
1155,23096,4.6
1155,23097,2.8
1155,23098,5.2
1155,23099,0.6
1155,23100,2.9
1156,23101,0.1
1156,23102,1.8
1156,23103,6.8
1156,23104,3.9
1156,23105,8.0
1156,23106,0.8
1156,23107,8.1
1156,23108,8.6
1156,23109,9.9
1156,23110,6.8
1156,23111,4.4
1156,23112,4.8
1156,23113,5.6
1156,23114,0.1
1156,23115,6.6
1156,23116,3.8
1156,23117,0.9
1156,23118,5.9
1156,23119,9.1
1156,23120,6.1
1157,23121,6.1
1157,23122,6.1
1157,23123,8.4
1157,23124,9.7
1157,23125,0.3
1157,23126,9.6
1157,23127,9.4
1157,23128,1.6
1157,23129,5.9
1157,23130,2.4
1157,23131,0.2
1157,23132,4.0
1157,23133,4.3
1157,23134,4.2
1157,23135,3.7
1157,23136,6.6
1157,23137,5.9
1157,23138,6.2
1157,23139,6.1
1157,23140,0.5
1158,23141,8.1
1158,23142,5.8
1158,23143,5.8
1158,23144,6.9
1158,23145,1.9
1158,23146,0.5
1158,23147,6.3
1158,23148,9.5
1158,23149,1.2
1158,23150,4.9
1158,23151,9.7
1158,23152,2.3
1158,23153,2.6
1158,23154,2.9
1158,23155,7.1
1158,23156,1.8
1158,23157,0.7
1158,23158,5.7
1158,23159,5.1
1158,23160,3.2
1159,23161,4.3
1159,23162,1.6
1159,23163,8.9
1159,23164,5.5
1159,23165,5.8
1159,23166,8.2
1159,23167,0.9
1159,23168,3.1
1159,23169,6.7
1159,23170,6.5
1159,23171,4.5
1159,23172,9.1
1159,23173,0.2
1159,23174,0.2
1159,23175,7.5
1159,23176,2.7
1159,23177,5.4
1159,23178,7.5
1159,23179,8.0
1159,23180,2.3
1160,23181,7.7
1160,23182,2.5
1160,23183,9.5
1160,23184,7.7
1160,23185,6.9
1160,23186,2.2
1160,23187,5.3
1160,23188,9.3
1160,23189,1.8
1160,23190,10.0
1160,23191,7.8
1160,23192,4.3
1160,23193,3.8
1160,23194,1.2
1160,23195,5.4
1160,23196,4.9
1160,23197,3.2
1160,23198,9.6
1160,23199,0.4
1160,23200,6.7
1161,23201,5.8
1161,23202,4.6
1161,23203,6.7
1161,23204,4.6
1161,23205,2.1
1161,23206,6.6
1161,23207,8.7
1161,23208,8.3
1161,23209,1.3
1161,23210,8.3
1161,23211,6.7
1161,23212,8.2
1161,23213,1.8
1161,23214,2.3
1161,23215,8.9
1161,23216,5.5
1161,23217,5.7
1161,23218,3.0
1161,23219,4.9
1161,23220,7.6
1162,23221,8.8
1162,23222,0.6
1162,23223,6.3
1162,23224,9.7
1162,23225,8.1
1162,23226,5.5
1162,23227,7.7
1162,23228,0.4
1162,23229,2.6
1162,23230,1.0
1162,23231,6.7
1162,23232,4.9
1162,23233,9.6
1162,23234,2.9
1162,23235,7.6
1162,23236,9.7
1162,23237,5.6
1162,23238,1.4
1162,23239,1.9
1162,23240,9.3
1163,23241,2.7
1163,23242,0.6
1163,23243,7.4
1163,23244,4.4
1163,23245,1.0
1163,23246,6.1
1163,23247,6.8
1163,23248,0.4
1163,23249,1.0
1163,23250,5.1
1163,23251,4.2
1163,23252,5.5
1163,23253,3.8
1163,23254,3.2
1163,23255,8.6
1163,23256,3.5
1163,23257,9.1
1163,23258,5.6
1163,23259,2.6
1163,23260,6.2
1164,23261,2.3
1164,23262,0.7
1164,23263,3.2
1164,23264,6.6
1164,23265,6.9
1164,23266,1.4
1164,23267,2.3
1164,23268,3.9
1164,23269,5.1
1164,23270,1.1
1164,23271,8.5
1164,23272,1.8
1164,23273,4.2
1164,23274,1.4
1164,23275,8.2
1164,23276,0.1
1164,23277,3.2
1164,23278,5.1
1164,23279,6.7
1164,23280,2.8
1165,23281,1.4
1165,23282,9.5
1165,23283,2.6
1165,23284,8.3
1165,23285,4.0
1165,23286,7.4
1165,23287,9.6
1165,23288,9.9
1165,23289,5.5
1165,23290,5.0
1165,23291,6.2
1165,23292,0.6
1165,23293,7.5
1165,23294,6.8
1165,23295,2.9
1165,23296,5.1
1165,23297,4.4
1165,23298,3.2
1165,23299,6.0
1165,23300,8.1
1166,23301,5.7
1166,23302,3.0
1166,23303,4.9
1166,23304,4.9
1166,23305,5.3
1166,23306,4.2
1166,23307,1.7
1166,23308,4.5
1166,23309,5.9
1166,23310,7.9
1166,23311,0.8
1166,23312,7.0
1166,23313,4.6
1166,23314,3.2
1166,23315,6.4
1166,23316,9.7
1166,23317,6.1
1166,23318,5.3
1166,23319,6.0
1166,23320,5.9
1167,23321,8.8
1167,23322,5.1
1167,23323,1.8
1167,23324,1.2
1167,23325,8.5
1167,23326,6.5
1167,23327,5.3
1167,23328,1.5
1167,23329,1.7
1167,23330,2.0
1167,23331,5.8
1167,23332,6.7
1167,23333,1.1
1167,23334,2.9
1167,23335,2.8
1167,23336,0.6
1167,23337,8.2
1167,23338,5.7
1167,23339,3.8
1167,23340,9.2
1168,23341,5.1
1168,23342,2.7
1168,23343,1.0
1168,23344,5.9
1168,23345,9.7
1168,23346,0.7
1168,23347,9.2
1168,23348,7.6
1168,23349,2.5
1168,23350,5.0
1168,23351,2.9
1168,23352,4.5
1168,23353,9.5
1168,23354,9.1
1168,23355,7.0
1168,23356,3.4
1168,23357,1.4
1168,23358,4.0
1168,23359,2.6
1168,23360,4.9
1169,23361,9.3
1169,23362,3.1
1169,23363,2.9
1169,23364,7.4
1169,23365,10.0
1169,23366,7.6
1169,23367,3.2
1169,23368,2.9
1169,23369,2.1
1169,23370,8.2
1169,23371,7.5
1169,23372,0.7
1169,23373,2.0
1169,23374,7.3
1169,23375,8.8
1169,23376,1.9
1169,23377,4.0
1169,23378,4.1
1169,23379,0.9
1169,23380,4.8
1170,23381,4.7
1170,23382,3.2
1170,23383,6.4
1170,23384,6.8
1170,23385,5.0
1170,23386,7.5
1170,23387,9.7
1170,23388,8.1
1170,23389,7.8
1170,23390,6.9
1170,23391,1.6
1170,23392,2.8
1170,23393,7.0
1170,23394,4.3
1170,23395,5.7
1170,23396,7.4
1170,23397,1.2
1170,23398,1.2
1170,23399,1.1
1170,23400,5.5
1171,23401,3.1
1171,23402,3.1
1171,23403,5.9
1171,23404,7.1
1171,23405,8.0
1171,23406,8.7
1171,23407,5.0
1171,23408,5.7
1171,23409,5.1
1171,23410,2.1
1171,23411,1.0
1171,23412,3.1
1171,23413,3.1
1171,23414,0.4
1171,23415,3.5
1171,23416,3.7
1171,23417,5.8
1171,23418,0.1
1171,23419,4.6
1171,23420,2.3
1172,23421,1.9
1172,23422,4.7
1172,23423,9.1
1172,23424,3.4
1172,23425,3.1
1172,23426,8.2
1172,23427,8.8
1172,23428,7.2
1172,23429,3.9
1172,23430,2.9
1172,23431,7.6
1172,23432,1.2
1172,23433,1.8
1172,23434,4.1
1172,23435,7.5
1172,23436,0.4
1172,23437,4.9
1172,23438,6.6
1172,23439,3.5
1172,23440,2.8
1173,23441,6.6
1173,23442,9.2
1173,23443,4.7
1173,23444,4.1
1173,23445,3.1
1173,23446,6.6
1173,23447,2.4
1173,23448,0.6
1173,23449,2.7
1173,23450,3.0
1173,23451,9.0
1173,23452,0.8
1173,23453,2.5
1173,23454,1.4
1173,23455,4.1
1173,23456,4.1
1173,23457,0.0
1173,23458,0.5
1173,23459,6.7
1173,23460,9.9
1174,23461,5.6
1174,23462,2.5
1174,23463,2.6
1174,23464,1.7
1174,23465,4.4
1174,23466,1.6
1174,23467,6.8
1174,23468,0.7
1174,23469,3.0
1174,23470,4.0
1174,23471,1.4
1174,23472,2.2
1174,23473,1.8
1174,23474,2.1
1174,23475,6.3
1174,23476,1.0
1174,23477,5.0
1174,23478,2.1
1174,23479,2.6
1174,23480,10.0
1175,23481,6.1
1175,23482,4.0
1175,23483,9.8
1175,23484,9.4
1175,23485,3.1
1175,23486,5.8
1175,23487,1.8
1175,23488,0.4
1175,23489,8.4
1175,23490,3.1
1175,23491,2.9
1175,23492,0.3
1175,23493,2.2
1175,23494,4.0
1175,23495,9.3
1175,23496,0.2
1175,23497,9.0
1175,23498,3.1
1175,23499,2.8
1175,23500,8.1
1176,23501,1.8
1176,23502,1.6
1176,23503,2.8
1176,23504,2.4
1176,23505,5.1
1176,23506,3.8
1176,23507,1.9
1176,23508,2.8
1176,23509,1.6
1176,23510,8.1
1176,23511,4.2
1176,23512,2.8
1176,23513,2.9
1176,23514,3.6
1176,23515,2.6
1176,23516,2.2
1176,23517,3.9
1176,23518,8.2
1176,23519,6.7
1176,23520,3.1
1177,23521,6.5
1177,23522,3.4
1177,23523,0.8
1177,23524,0.6
1177,23525,1.7
1177,23526,4.6
1177,23527,6.5
1177,23528,0.3
1177,23529,1.9
1177,23530,9.5
1177,23531,2.2
1177,23532,8.9
1177,23533,5.0
1177,23534,8.9
1177,23535,0.0
1177,23536,7.2
1177,23537,4.0
1177,23538,8.0
1177,23539,5.9
1177,23540,0.2
1178,23541,7.1
1178,23542,3.3
1178,23543,5.0
1178,23544,6.4
1178,23545,3.6
1178,23546,0.5
1178,23547,1.9
1178,23548,4.9
1178,23549,0.7
1178,23550,3.1
1178,23551,7.6
1178,23552,6.0
1178,23553,5.6
1178,23554,2.8
1178,23555,2.1
1178,23556,3.0
1178,23557,1.4
1178,23558,9.4
1178,23559,9.6
1178,23560,3.0
1179,23561,2.8
1179,23562,5.6
1179,23563,3.2
1179,23564,9.1
1179,23565,3.3
1179,23566,1.4
1179,23567,4.3
1179,23568,7.9
1179,23569,6.0
1179,23570,1.4
1179,23571,6.5
1179,23572,5.3
1179,23573,8.2
1179,23574,0.0
1179,23575,3.2
1179,23576,7.8
1179,23577,7.8
1179,23578,3.7
1179,23579,8.1
1179,23580,5.6
1180,23581,6.0
1180,23582,7.2
1180,23583,6.6
1180,23584,3.1
1180,23585,1.2
1180,23586,1.9
1180,23587,4.8
1180,23588,4.6
1180,23589,4.1
1180,23590,3.3
1180,23591,5.9
1180,23592,0.0
1180,23593,4.6
1180,23594,6.6
1180,23595,4.3
1180,23596,9.5
1180,23597,3.8
1180,23598,4.9
1180,23599,5.0
1180,23600,0.7
1181,23601,1.1
1181,23602,5.8
1181,23603,1.8
1181,23604,8.7
1181,23605,7.4
1181,23606,4.7
1181,23607,2.6
1181,23608,7.4
1181,23609,9.8
1181,23610,9.4
1181,23611,8.0
1181,23612,4.1
1181,23613,3.0
1181,23614,4.9
1181,23615,7.8
1181,23616,2.3
1181,23617,3.3
1181,23618,3.0
1181,23619,9.7
1181,23620,0.8
1182,23621,8.8
1182,23622,3.1
1182,23623,3.1
1182,23624,7.2
1182,23625,4.4
1182,23626,6.2
1182,23627,6.1
1182,23628,7.4
1182,23629,3.6
1182,23630,5.9
1182,23631,1.3
1182,23632,5.8
1182,23633,8.9
1182,23634,6.9
1182,23635,0.8
1182,23636,7.9
1182,23637,7.6
1182,23638,1.1
1182,23639,3.4
1182,23640,7.8
1183,23641,6.5
1183,23642,9.3
1183,23643,4.8
1183,23644,0.5
1183,23645,8.8
1183,23646,5.5
1183,23647,4.7
1183,23648,3.2
1183,23649,1.5
1183,23650,4.1
1183,23651,0.0
1183,23652,1.2
1183,23653,7.5
1183,23654,3.8
1183,23655,9.0
1183,23656,3.1
1183,23657,2.0
1183,23658,0.1
1183,23659,9.0
1183,23660,1.5
1184,23661,4.4
1184,23662,6.6
1184,23663,7.9
1184,23664,9.4
1184,23665,1.6
1184,23666,0.3
1184,23667,5.8
1184,23668,5.0
1184,23669,2.9
1184,23670,1.6
1184,23671,4.4
1184,23672,1.2
1184,23673,5.1
1184,23674,0.1
1184,23675,3.8
1184,23676,1.7
1184,23677,7.3
1184,23678,0.4
1184,23679,6.1
1184,23680,5.7
1185,23681,0.6
1185,23682,8.9
1185,23683,8.1
1185,23684,5.2
1185,23685,9.0
1185,23686,8.8
1185,23687,8.3
1185,23688,0.4
1185,23689,9.7
1185,23690,9.5
1185,23691,8.1
1185,23692,9.5
1185,23693,4.6
1185,23694,1.9
1185,23695,1.2
1185,23696,5.4
1185,23697,7.3
1185,23698,6.0
1185,23699,0.3
1185,23700,0.6
1186,23701,0.0
1186,23702,6.1
1186,23703,9.4
1186,23704,7.2
1186,23705,7.7
1186,23706,5.2
1186,23707,2.7
1186,23708,7.4
1186,23709,0.3
1186,23710,2.4
1186,23711,4.0
1186,23712,6.2
1186,23713,7.6
1186,23714,8.5
1186,23715,9.8
1186,23716,6.3
1186,23717,9.0
1186,23718,3.9
1186,23719,4.0
1186,23720,8.6
1187,23721,4.0
1187,23722,5.8
1187,23723,8.6
1187,23724,2.5
1187,23725,4.0
1187,23726,4.0
1187,23727,6.0
1187,23728,9.2
1187,23729,8.6
1187,23730,2.7
1187,23731,3.6
1187,23732,9.7
1187,23733,0.4
1187,23734,6.3
1187,23735,5.1
1187,23736,1.7
1187,23737,6.4
1187,23738,2.1
1187,23739,0.2
1187,23740,4.0
1188,23741,7.0
1188,23742,1.1
1188,23743,2.5
1188,23744,8.7
1188,23745,9.6
1188,23746,4.1
1188,23747,5.8
1188,23748,6.8
1188,23749,7.0
1188,23750,7.1
1188,23751,5.6
1188,23752,6.2
1188,23753,6.0
1188,23754,9.5
1188,23755,1.8
1188,23756,0.2
1188,23757,3.1
1188,23758,0.4
1188,23759,0.2
1188,23760,6.4
1189,23761,0.3
1189,23762,5.1
1189,23763,0.9
1189,23764,5.9
1189,23765,5.1
1189,23766,9.5
1189,23767,0.7
1189,23768,7.2
1189,23769,8.7
1189,23770,0.3
1189,23771,9.2
1189,23772,0.2
1189,23773,6.2
1189,23774,3.4
1189,23775,9.2
1189,23776,7.1
1189,23777,4.2
1189,23778,5.9
1189,23779,1.9
1189,23780,5.7
1190,23781,9.4
1190,23782,8.5
1190,23783,4.3
1190,23784,8.2
1190,23785,9.1
1190,23786,1.6
1190,23787,4.6
1190,23788,1.9
1190,23789,9.1
1190,23790,4.7
1190,23791,4.6
1190,23792,1.1
1190,23793,0.9
1190,23794,6.3
1190,23795,0.3
1190,23796,2.4
1190,23797,8.7
1190,23798,9.3
1190,23799,10.0
1190,23800,7.5
1191,23801,0.7
1191,23802,8.2
1191,23803,8.5
1191,23804,2.9
1191,23805,1.8
1191,23806,5.0
1191,23807,6.1
1191,23808,0.7
1191,23809,4.4
1191,23810,5.3
1191,23811,5.2
1191,23812,5.6
1191,23813,3.5
1191,23814,3.8
1191,23815,2.1
1191,23816,9.8
1191,23817,7.2
1191,23818,0.2
1191,23819,6.1
1191,23820,7.7
1192,23821,6.4
1192,23822,8.2
1192,23823,8.0
1192,23824,1.9
1192,23825,6.3
1192,23826,3.3
1192,23827,2.4
1192,23828,1.9
1192,23829,5.1
1192,23830,6.0
1192,23831,1.8
1192,23832,2.6
1192,23833,3.9
1192,23834,3.8
1192,23835,4.9
1192,23836,8.4
1192,23837,6.4
1192,23838,4.6
1192,23839,9.3
1192,23840,1.4
1193,23841,5.2
1193,23842,8.5
1193,23843,5.0
1193,23844,4.1
1193,23845,6.0
1193,23846,8.4
1193,23847,8.8
1193,23848,5.9
1193,23849,1.4
1193,23850,5.0
1193,23851,5.6
1193,23852,5.8
1193,23853,7.9
1193,23854,5.0
1193,23855,9.1
1193,23856,6.0
1193,23857,0.8
1193,23858,2.1
1193,23859,3.8
1193,23860,2.7
1194,23861,5.6
1194,23862,1.6
1194,23863,3.0
1194,23864,7.7
1194,23865,4.7
1194,23866,5.0
1194,23867,7.0
1194,23868,3.7
1194,23869,0.6
1194,23870,1.4
1194,23871,5.0
1194,23872,8.0
1194,23873,3.8
1194,23874,2.2
1194,23875,3.3
1194,23876,7.0
1194,23877,9.6
1194,23878,7.9
1194,23879,2.9
1194,23880,0.7
1195,23881,1.1
1195,23882,6.5
1195,23883,2.7
1195,23884,6.0
1195,23885,9.6
1195,23886,5.7
1195,23887,8.5
1195,23888,1.6
1195,23889,6.3
1195,23890,7.8
1195,23891,1.2
1195,23892,0.1
1195,23893,2.2
1195,23894,0.2
1195,23895,2.0
1195,23896,6.5
1195,23897,8.6
1195,23898,8.2
1195,23899,5.5
1195,23900,2.7
1196,23901,5.6
1196,23902,7.6
1196,23903,5.4
1196,23904,8.0
1196,23905,3.8
1196,23906,5.0
1196,23907,7.1
1196,23908,5.7
1196,23909,1.4
1196,23910,2.1
1196,23911,1.5
1196,23912,6.7
1196,23913,7.9
1196,23914,1.9
1196,23915,9.9
1196,23916,2.9
1196,23917,2.3
1196,23918,6.3
1196,23919,6.2
1196,23920,8.6
1197,23921,1.6
1197,23922,9.5
1197,23923,4.0
1197,23924,5.1
1197,23925,8.1
1197,23926,3.1
1197,23927,0.9
1197,23928,6.7
1197,23929,6.4
1197,23930,1.7
1197,23931,7.0
1197,23932,4.3
1197,23933,0.0
1197,23934,0.9
1197,23935,7.9
1197,23936,5.5
1197,23937,3.4
1197,23938,5.0
1197,23939,5.3
1197,23940,4.0
1198,23941,6.1
1198,23942,3.3
1198,23943,0.0
1198,23944,3.7
1198,23945,7.6
1198,23946,1.4
1198,23947,8.2
1198,23948,6.5
1198,23949,1.7
1198,23950,2.7
1198,23951,3.4
1198,23952,5.1
1198,23953,6.9
1198,23954,9.2
1198,23955,4.3
1198,23956,5.3
1198,23957,1.1
1198,23958,1.1
1198,23959,6.3
1198,23960,9.5
1199,23961,8.7
1199,23962,2.4
1199,23963,5.2
1199,23964,5.4
1199,23965,2.2
1199,23966,4.0
1199,23967,5.4
1199,23968,0.1
1199,23969,1.3
1199,23970,0.2
1199,23971,0.0
1199,23972,1.8
1199,23973,0.6
1199,23974,6.6
1199,23975,9.0
1199,23976,0.5
1199,23977,5.3
1199,23978,4.8
1199,23979,3.2
1199,23980,9.3
1200,23981,4.3
1200,23982,3.3
1200,23983,9.9
1200,23984,1.3
1200,23985,4.9
1200,23986,1.2
1200,23987,8.3
1200,23988,10.0
1200,23989,3.9
1200,23990,3.2
1200,23991,2.5
1200,23992,4.9
1200,23993,0.2
1200,23994,4.3
1200,23995,4.9
1200,23996,1.7
1200,23997,1.3
1200,23998,6.9
1200,23999,4.4
1200,24000,9.7
1201,24001,9.7
1201,24002,9.1
1201,24003,9.7
1201,24004,4.0
1201,24005,5.6
1201,24006,5.3
1201,24007,8.2
1201,24008,7.1
1201,24009,8.1
1201,24010,0.0
1201,24011,0.6
1201,24012,0.6
1201,24013,6.8
1201,24014,7.9
1201,24015,2.1
1201,24016,6.1
1201,24017,5.3
1201,24018,4.7
1201,24019,7.5
1201,24020,7.3
1202,24021,1.2
1202,24022,8.2
1202,24023,2.5
1202,24024,4.8
1202,24025,0.2
1202,24026,1.3
1202,24027,2.5
1202,24028,9.9
1202,24029,4.2
1202,24030,0.6
1202,24031,5.4
1202,24032,9.7
1202,24033,4.5
1202,24034,3.1
1202,24035,7.7
1202,24036,3.8
1202,24037,8.0
1202,24038,6.0
1202,24039,1.6
1202,24040,2.0
1203,24041,4.5
1203,24042,0.1
1203,24043,8.0
1203,24044,4.6
1203,24045,1.0
1203,24046,3.2
1203,24047,7.2
1203,24048,9.0
1203,24049,3.3
1203,24050,9.3
1203,24051,0.9
1203,24052,2.0
1203,24053,3.1
1203,24054,6.9
1203,24055,8.6
1203,24056,5.8
